DIDA id, DEO1, DEO2, RecA, EssA, DEO3, DEO4, RecB, EssB, Path, Class
dd198, 0.261719191383, 0, 0.1832, 0.3919, 0.412300676, 0, 0.1601, 0.0, 0, 0
dd066, 0.460180404896, 0, 0.3326, 0.0, 0.928628854422, 0, 0.2578, 1.0, 0, 1
dd064, 0.460180404896, 0, 0.3326, 0.0, 0.798605909067, 0, 0.2975, 1.0, 0, 1
dd062, 0.460180404896, 0, 0.3326, 0.0, 0.887461650605, 0, 0.2975, 1.0, 0, 1
dd060, 0.460180404896, 0.460180404896, 0.3326, 0.0, 0.964213960605, 0, 0.2975, 1.0, 0, 1
dd188, 0.579414777032, 0, 0.5737, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd184, 2.0, 0, 0.5737, 0.0, 0.440403635226, 0, 0.1601, 0.0, 0, 0
dd185, 0.70871406782, 0, 0.5737, 0.0, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd187, 0.579414777032, 0, 0.5737, 0.0, 0.699966791691, 0, 0.1601, 0.0, 0, 0
dd180, 0.579414777032, 0, 0.5737, 0.0, 0.0708886979357, 0, 0.1601, 0.0, 0, 0
dd181, 0.0468110636204, 0, 0.5737, 0.0, 0.299469082076, 0, 0.1601, 0.0, 0, 0
dd182, 0.579414777032, 0, 0.5737, 0.0, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd173, 0.618436879793, 0, 0.5737, 0.0, 2.0, 0, 0.1601, 0.0, 0, 0
dd172, 0.308330391473, 0, 0.9378, 1.0, 2.0, 0, 0.2499, 1.0, 1, 1
dd175, 0.703912448848, 0, 0.5737, 0.0, 0.366743337148, 0, 0.1601, 0.0, 0, 0
dd174, 0.579414777032, 0, 0.5737, 0.0, 2.0, 0, 0.1601, 0.0, 0, 0
dd177, 0.579414777032, 0, 0.5737, 0.0, 0.108192523479, 0, 0.1601, 0.0, 0, 0
dd176, 0.579414777032, 0, 0.5737, 0.0, 0.159994186941, 0, 0.1601, 0.0, 0, 0
dd179, 0.238666195492, 0, 0.5737, 0.0, 0.307641787508, 0, 0.1601, 0.0, 0, 0
dd178, 0.579414777032, 0, 0.5737, 0.0, 0.221988727657, 0, 0.1601, 0.0, 0, 0
dd074, 2.0, 2.0, 0.0954, 0.0, 2.0, 0, 0.3057, 1.0, 0, 0
dd075, 0.610729695188, 0.610729695188, 0.0954, 0.0, 0.888778482278, 0.888778482278, 0.3277, 1.0, 0, 0
dd163, 2.0, 0, 0.1103, 0.0, 2.0, 0, 0.1702, 0.0, 0, 0
dd148, 0.796506812705, 0, 0.7138, 1.0, 2.0, 0, 0.6812, 1.0, 0, 0
dd220, 0.558474475903, 0, 0.7373, 1.0, 0.662739780126, 0, 0.6032, 1.0, 1, 1
dd223, 0.837221052666, 0, 0.2135, 0.0, 2.0, 0, 0.2303, 0.0, 0, 0
dd222, 0.837221052666, 0, 0.2135, 0.0, 2.0, 0, 0.2303, 0.0, 0, 0
dd144, 0.875038848499, 0, 0.3367, 0.0, 0.569198992677, 0, 0.2578, 1.0, 0, 1
dd145, 0.256149750885, 0, 0.375, 1.0, 2.0, 0, 0.4388, 0.0, 0, 0
dd146, 0.556573225018, 0, 0.375, 1.0, 0.724695410297, 0, 0.4388, 0.0, 0, 0
dd147, 2.0, 0, 0.3367, 0.0, 0.839287805026, 0, 0.2578, 1.0, 0, 1
dd029, 2.0, 0.537199950034, 0.8931, 1.0, 0.51800174043, 0, 0.3662, 1.0, 0, 1
dd023, 0.0549201486467, 0, 0.5406, 0.0, 0.711182257416, 0, 0.1762, 0.0, 1, 0
dd022, 0.518267806038, 0, 0.7293, 1.0, 2.0, 0, 0.6812, 1.0, 0, 0
dd021, 0.0899065398734, 0.0899065398734, 0.1289, 0.0, 0.2364077179, 0.2364077179, 0.0899, 0.0, 0, 0
dd020, 2.0, 2.0, 0.1057, 0.0, 0.803694477927, 0, 0.2499, 1.0, 0, 1
dd027, 0.132205428974, 0, 0.4104, 0.0, 0.800032117002, 0, 0.6197, 0.0, 0, 0
dd026, 0.772216703537, 0, 0.4104, 0.0, 0.800032117002, 0, 0.6197, 0.0, 0, 1
dd024, 2.0, 2.0, 0.4784, 0.0, 0.262317247428, 0, 0.1762, 0.0, 1, 1
dd034, 0.62779655386, 0, 0.4323, 0.0, 0.979677736137, 0.979677736137, 0.2732, 0.0, 1, 1
dd035, 0.62779655386, 0, 0.4323, 0.0, 0.979677736137, 0, 0.2732, 0.0, 1, 1
dd036, 0.734669689862, 0.62779655386, 0.4323, 0.0, 0.979677736137, 0, 0.2732, 0.0, 1, 1
dd037, 0.867321220566, 0, 0.2097, 0.0, 0.956010935248, 0, 0.1039, 1.0, 1, 1
dd030, 2.0, 0, 0.8931, 1.0, 0.362683281532, 0.362683281532, 0.3662, 1.0, 0, 1
dd032, 0.795169844718, 0, 0.3515, 1.0, 0.640068948272, 0, 0.4172, 0.0, 1, 1
dd033, 0.62779655386, 0, 0.4323, 0.0, 0.982044766411, 0.979677736137, 0.2732, 0.0, 1, 1
dd038, 0.802315416564, 0, 0.5373, 0.0, 0.972179439198, 0.972179439198, 0.9859, 0.0, 1, 1
dd039, 2.0, 0, 0.5373, 0.0, 0.664587863676, 0, 0.9859, 0.0, 1, 1
dd221, 2.0, 0, 0.1103, 0.0, 2.0, 0, 0.1702, 0.0, 0, 0
dd134, 0.0291877629946, 0, 0.1804, 0.0, 0.814398293203, 0, 0.3194, 0.0, 0, 1
dd136, 2.0, 0, 0.2064, 0.0, 0.551894639232, 0, 0.1337, 1.0, 0, 1
dd041, 0.697333417861, 0, 0.5592, 0.0, 0.534000682764, 0, 0.1417, 0.0, 1, 1
dd040, 0.451655417294, 0, 0.1631, 0.0, 2.0, 0, 0.0922, 1.0, 0, 1
dd043, 0.894159209381, 0, 0.214, 1.0, 0.24440114029, 0, 0.3437, 1.0, 1, 1
dd047, 0.909082456837, 0, 0.5949, 1.0, 0.751716564285, 0, 0.2499, 1.0, 1, 1
dd046, 0.26415521314, 0, 0.6346, 1.0, 2.0, 0, 0.299, 1.0, 0, 1
dd207, 0.431265624373, 0, 0.1475, 0.3919, 0.516788049441, 0.0980449531546, 0.2499, 1.0, 0, 0
dd206, 2.0, 0, 0.5056, 1.0, 2.0, 0, 0.1054, 0.0, 0, 0
dd204, 0.724744458569, 0.724744458569, 0.2499, 1.0, 2.0, 0, 0.1834, 0.0, 0, 0
dd200, 0.835764844614, 0, 0.39, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd128, 0.597300031229, 0, 0.0994, 1.0, 0.676944904154, 0, 0.2029, 0.0, 0, 1
dd126, 0.423556077056, 0, 0.0994, 1.0, 0.443182465193, 0, 0.2029, 0.0, 0, 1
dd124, 0.755007241071, 0, 0.3388, 0.0, 2.0, 0, 0.1784, 0.0, 0, 0
dd125, 0.423499070753, 0, 0.0994, 1.0, 0.443182465193, 0, 0.2029, 0.0, 0, 1
dd123, 2.0, 0, 0.1027, 0.0, 0.962291551008, 0, 0.6866, 1.0, 1, 0
dd120, 0.537199950034, 0, 0.8931, 1.0, 0.827743412522, 0, 0.5854, 0.0, 0, 0
dd121, 2.0, 0, 0.8931, 1.0, 0.563506215547, 0, 0.3662, 1.0, 0, 0
dd052, 0.335208833184, 0, 0.5419, 0.0, 0.496120198381, 0.496120198381, 0.7304, 0.0, 0, 1
dd219, 2.0, 0, 0.7373, 1.0, 0.662739780126, 0, 0.6032, 1.0, 1, 1
dd050, 2.0, 0, 0.6912, 1.0, 2.0, 0, 0.2286, 1.0, 1, 1
dd051, 0.380070103246, 0, 0.5419, 0.0, 0.496120198381, 0, 0.7304, 0.0, 0, 0
dd056, 0.460180404896, 0, 0.3326, 0.0, 0.918393333166, 0, 0.3367, 0.0, 0, 1
dd054, 0.460180404896, 0, 0.3326, 0.0, 0.945509683731, 0, 0.3367, 0.0, 0, 1
dd058, 0.786609025066, 0, 0.3326, 0.0, 0.729513914022, 0, 0.2975, 1.0, 0, 1
dd059, 0.460180404896, 0, 0.3326, 0.0, 0.946291903751, 0, 0.2975, 1.0, 0, 1
dd218, 0.937340284736, 0, 0.5014, 1.0, 2.0, 0, 0.2063, 0.0, 0, 1
dd119, 0.494470945327, 0, 0.3662, 1.0, 0.723113022106, 0.723113022106, 0.5854, 0.0, 0, 0
dd118, 2.0, 0, 0.8931, 1.0, 0.723113022106, 0, 0.5854, 0.0, 0, 0
dd117, 0.925252172803, 0, 0.8931, 1.0, 0.838839871518, 0, 0.5854, 0.0, 0, 0
dd116, 2.0, 0, 0.8746, 1.0, 0.419609920953, 0, 0.535, 1.0, 0, 0
dd115, 2.0, 0.848815893143, 0.2665, 1.0, 0.38736785191, 0, 0.535, 1.0, 1, 0
dd114, 0.188792115004, 0, 0.379, 0.0, 0.272630410026, 0, 0.2665, 1.0, 1, 0
dd193, 0.579414777032, 0, 0.5737, 0.0, 2.0, 0, 0.1321, 0.3919, 0, 0
dd192, 2.0, 0, 0.5737, 0.0, 0.121688623011, 0, 0.1321, 0.3919, 0, 0
dd191, 0.579414777032, 0, 0.5737, 0.0, 0.397496698804, 0, 0.1321, 0.3919, 0, 0
dd190, 0.697932675375, 0, 0.5737, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd197, 0.367441877114, 0, 0.1321, 0.3919, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd196, 2.0, 0, 0.1321, 0.3919, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd195, 2.0, 0, 0.1321, 0.3919, 2.0, 0, 0.1601, 0.0, 0, 0
dd194, 0.369437449369, 0, 0.1321, 0.3919, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd199, 0.481562768325, 0, 0.1321, 0.3919, 0.251883532453, 0, 0.1832, 0.3919, 0, 0
dd198, 0.261719191383, 0, 0.1832, 0.3919, 0.412300676, 0, 0.1601, 0.0, 0, 0
dd066, 0.460180404896, 0, 0.3326, 0.0, 0.928628854422, 0, 0.2578, 1.0, 0, 1
dd064, 0.460180404896, 0, 0.3326, 0.0, 0.798605909067, 0, 0.2975, 1.0, 0, 1
dd062, 0.460180404896, 0, 0.3326, 0.0, 0.887461650605, 0, 0.2975, 1.0, 0, 1
dd060, 0.460180404896, 0.460180404896, 0.3326, 0.0, 0.964213960605, 0, 0.2975, 1.0, 0, 1
dd188, 0.579414777032, 0, 0.5737, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd184, 2.0, 0, 0.5737, 0.0, 0.440403635226, 0, 0.1601, 0.0, 0, 0
dd185, 0.70871406782, 0, 0.5737, 0.0, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd187, 0.579414777032, 0, 0.5737, 0.0, 0.699966791691, 0, 0.1601, 0.0, 0, 0
dd180, 0.579414777032, 0, 0.5737, 0.0, 0.0708886979357, 0, 0.1601, 0.0, 0, 0
dd181, 0.0468110636204, 0, 0.5737, 0.0, 0.299469082076, 0, 0.1601, 0.0, 0, 0
dd182, 0.579414777032, 0, 0.5737, 0.0, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd173, 0.618436879793, 0, 0.5737, 0.0, 2.0, 0, 0.1601, 0.0, 0, 0
dd172, 0.308330391473, 0, 0.9378, 1.0, 2.0, 0, 0.2499, 1.0, 1, 1
dd175, 0.703912448848, 0, 0.5737, 0.0, 0.366743337148, 0, 0.1601, 0.0, 0, 0
dd174, 0.579414777032, 0, 0.5737, 0.0, 2.0, 0, 0.1601, 0.0, 0, 0
dd177, 0.579414777032, 0, 0.5737, 0.0, 0.108192523479, 0, 0.1601, 0.0, 0, 0
dd176, 0.579414777032, 0, 0.5737, 0.0, 0.159994186941, 0, 0.1601, 0.0, 0, 0
dd179, 0.238666195492, 0, 0.5737, 0.0, 0.307641787508, 0, 0.1601, 0.0, 0, 0
dd178, 0.579414777032, 0, 0.5737, 0.0, 0.221988727657, 0, 0.1601, 0.0, 0, 0
dd074, 2.0, 2.0, 0.0954, 0.0, 2.0, 0, 0.3057, 1.0, 0, 0
dd075, 0.610729695188, 0.610729695188, 0.0954, 0.0, 0.888778482278, 0.888778482278, 0.3277, 1.0, 0, 0
dd163, 2.0, 0, 0.1103, 0.0, 2.0, 0, 0.1702, 0.0, 0, 0
dd162, 2.0, 0, 0.1103, 0.0, 2.0, 0.452308098706, 0.2499, 0.0, 0, 0
dd148, 0.796506812705, 0, 0.7138, 1.0, 2.0, 0, 0.6812, 1.0, 0, 0
dd220, 0.558474475903, 0, 0.7373, 1.0, 0.662739780126, 0, 0.6032, 1.0, 1, 1
dd223, 0.837221052666, 0, 0.2135, 0.0, 2.0, 0, 0.2303, 0.0, 0, 0
dd222, 0.837221052666, 0, 0.2135, 0.0, 2.0, 0, 0.2303, 0.0, 0, 0
dd144, 0.875038848499, 0, 0.3367, 0.0, 0.569198992677, 0, 0.2578, 1.0, 0, 1
dd145, 0.256149750885, 0, 0.375, 1.0, 2.0, 0, 0.4388, 0.0, 0, 0
dd146, 0.556573225018, 0, 0.375, 1.0, 0.724695410297, 0, 0.4388, 0.0, 0, 0
dd147, 2.0, 0, 0.3367, 0.0, 0.839287805026, 0, 0.2578, 1.0, 0, 1
dd029, 2.0, 0.537199950034, 0.8931, 1.0, 0.51800174043, 0, 0.3662, 1.0, 0, 1
dd023, 0.0549201486467, 0, 0.5406, 0.0, 0.711182257416, 0, 0.1762, 0.0, 1, 0
dd022, 0.518267806038, 0, 0.7293, 1.0, 2.0, 0, 0.6812, 1.0, 0, 0
dd021, 0.0899065398734, 0.0899065398734, 0.1289, 0.0, 0.2364077179, 0.2364077179, 0.0899, 0.0, 0, 0
dd020, 2.0, 2.0, 0.1057, 0.0, 0.803694477927, 0, 0.2499, 1.0, 0, 1
dd027, 0.132205428974, 0, 0.4104, 0.0, 0.800032117002, 0, 0.6197, 0.0, 0, 0
dd026, 0.772216703537, 0, 0.4104, 0.0, 0.800032117002, 0, 0.6197, 0.0, 0, 1
dd024, 2.0, 2.0, 0.4784, 0.0, 0.262317247428, 0, 0.1762, 0.0, 1, 1
dd034, 0.62779655386, 0, 0.4323, 0.0, 0.979677736137, 0.979677736137, 0.2732, 0.0, 1, 1
dd035, 0.62779655386, 0, 0.4323, 0.0, 0.979677736137, 0, 0.2732, 0.0, 1, 1
dd036, 0.734669689862, 0.62779655386, 0.4323, 0.0, 0.979677736137, 0, 0.2732, 0.0, 1, 1
dd037, 0.867321220566, 0, 0.2097, 0.0, 0.956010935248, 0, 0.1039, 1.0, 1, 1
dd030, 2.0, 0, 0.8931, 1.0, 0.362683281532, 0.362683281532, 0.3662, 1.0, 0, 1
dd032, 0.795169844718, 0, 0.3515, 1.0, 0.640068948272, 0, 0.4172, 0.0, 1, 1
dd033, 0.62779655386, 0, 0.4323, 0.0, 0.982044766411, 0.979677736137, 0.2732, 0.0, 1, 1
dd038, 0.802315416564, 0, 0.5373, 0.0, 0.972179439198, 0.972179439198, 0.9859, 0.0, 1, 1
dd039, 2.0, 0, 0.5373, 0.0, 0.664587863676, 0, 0.9859, 0.0, 1, 1
dd221, 2.0, 0, 0.1103, 0.0, 2.0, 0, 0.1702, 0.0, 0, 0
dd134, 0.0291877629946, 0, 0.1804, 0.0, 0.814398293203, 0, 0.3194, 0.0, 0, 1
dd136, 2.0, 0, 0.2064, 0.0, 0.551894639232, 0, 0.1337, 1.0, 0, 1
dd041, 0.697333417861, 0, 0.5592, 0.0, 0.534000682764, 0, 0.1417, 0.0, 1, 1
dd040, 0.451655417294, 0, 0.1631, 0.0, 2.0, 0, 0.0922, 1.0, 0, 1
dd043, 0.894159209381, 0, 0.214, 1.0, 0.24440114029, 0, 0.3437, 1.0, 1, 1
dd047, 0.909082456837, 0, 0.5949, 1.0, 0.751716564285, 0, 0.2499, 1.0, 1, 1
dd046, 0.26415521314, 0, 0.6346, 1.0, 2.0, 0, 0.299, 1.0, 0, 1
dd207, 0.431265624373, 0, 0.1475, 0.3919, 0.516788049441, 0.0980449531546, 0.2499, 1.0, 0, 0
dd206, 2.0, 0, 0.5056, 1.0, 2.0, 0, 0.1054, 0.0, 0, 0
dd204, 0.724744458569, 0.724744458569, 0.2499, 1.0, 2.0, 0, 0.1834, 0.0, 0, 0
dd200, 0.835764844614, 0, 0.39, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd128, 0.597300031229, 0, 0.0994, 1.0, 0.676944904154, 0, 0.2029, 0.0, 0, 1
dd126, 0.423556077056, 0, 0.0994, 1.0, 0.443182465193, 0, 0.2029, 0.0, 0, 1
dd124, 0.755007241071, 0, 0.3388, 0.0, 2.0, 0, 0.1784, 0.0, 0, 0
dd125, 0.423499070753, 0, 0.0994, 1.0, 0.443182465193, 0, 0.2029, 0.0, 0, 1
dd123, 2.0, 0, 0.1027, 0.0, 0.962291551008, 0, 0.6866, 1.0, 1, 0
dd120, 0.537199950034, 0, 0.8931, 1.0, 0.827743412522, 0, 0.5854, 0.0, 0, 0
dd121, 2.0, 0, 0.8931, 1.0, 0.563506215547, 0, 0.3662, 1.0, 0, 0
dd052, 0.335208833184, 0, 0.5419, 0.0, 0.496120198381, 0.496120198381, 0.7304, 0.0, 0, 1
dd219, 2.0, 0, 0.7373, 1.0, 0.662739780126, 0, 0.6032, 1.0, 1, 1
dd050, 2.0, 0, 0.6912, 1.0, 2.0, 0, 0.2286, 1.0, 1, 1
dd051, 0.380070103246, 0, 0.5419, 0.0, 0.496120198381, 0, 0.7304, 0.0, 0, 0
dd056, 0.460180404896, 0, 0.3326, 0.0, 0.918393333166, 0, 0.3367, 0.0, 0, 1
dd054, 0.460180404896, 0, 0.3326, 0.0, 0.945509683731, 0, 0.3367, 0.0, 0, 1
dd058, 0.786609025066, 0, 0.3326, 0.0, 0.729513914022, 0, 0.2975, 1.0, 0, 1
dd059, 0.460180404896, 0, 0.3326, 0.0, 0.946291903751, 0, 0.2975, 1.0, 0, 1
dd218, 0.937340284736, 0, 0.5014, 1.0, 2.0, 0, 0.2063, 0.0, 0, 1
dd119, 0.494470945327, 0, 0.3662, 1.0, 0.723113022106, 0.723113022106, 0.5854, 0.0, 0, 0
dd118, 2.0, 0, 0.8931, 1.0, 0.723113022106, 0, 0.5854, 0.0, 0, 0
dd117, 0.925252172803, 0, 0.8931, 1.0, 0.838839871518, 0, 0.5854, 0.0, 0, 0
dd116, 2.0, 0, 0.8746, 1.0, 0.419609920953, 0, 0.535, 1.0, 0, 0
dd115, 2.0, 0.848815893143, 0.2665, 1.0, 0.38736785191, 0, 0.535, 1.0, 1, 0
dd114, 0.188792115004, 0, 0.379, 0.0, 0.272630410026, 0, 0.2665, 1.0, 1, 0
dd193, 0.579414777032, 0, 0.5737, 0.0, 2.0, 0, 0.1321, 0.3919, 0, 0
dd192, 2.0, 0, 0.5737, 0.0, 0.121688623011, 0, 0.1321, 0.3919, 0, 0
dd191, 0.579414777032, 0, 0.5737, 0.0, 0.397496698804, 0, 0.1321, 0.3919, 0, 0
dd190, 0.697932675375, 0, 0.5737, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd197, 0.367441877114, 0, 0.1321, 0.3919, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd196, 2.0, 0, 0.1321, 0.3919, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd195, 2.0, 0, 0.1321, 0.3919, 2.0, 0, 0.1601, 0.0, 0, 0
dd194, 0.369437449369, 0, 0.1321, 0.3919, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd199, 0.481562768325, 0, 0.1321, 0.3919, 0.251883532453, 0, 0.1832, 0.3919, 0, 0
dd198, 0.261719191383, 0, 0.1832, 0.3919, 0.412300676, 0, 0.1601, 0.0, 0, 0
dd066, 0.460180404896, 0, 0.3326, 0.0, 0.928628854422, 0, 0.2578, 1.0, 0, 1
dd064, 0.460180404896, 0, 0.3326, 0.0, 0.798605909067, 0, 0.2975, 1.0, 0, 1
dd062, 0.460180404896, 0, 0.3326, 0.0, 0.887461650605, 0, 0.2975, 1.0, 0, 1
dd060, 0.460180404896, 0.460180404896, 0.3326, 0.0, 0.964213960605, 0, 0.2975, 1.0, 0, 1
dd188, 0.579414777032, 0, 0.5737, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd184, 2.0, 0, 0.5737, 0.0, 0.440403635226, 0, 0.1601, 0.0, 0, 0
dd185, 0.70871406782, 0, 0.5737, 0.0, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd187, 0.579414777032, 0, 0.5737, 0.0, 0.699966791691, 0, 0.1601, 0.0, 0, 0
dd180, 0.579414777032, 0, 0.5737, 0.0, 0.0708886979357, 0, 0.1601, 0.0, 0, 0
dd181, 0.0468110636204, 0, 0.5737, 0.0, 0.299469082076, 0, 0.1601, 0.0, 0, 0
dd182, 0.579414777032, 0, 0.5737, 0.0, 0.593257229864, 0, 0.1601, 0.0, 0, 0
dd173, 0.618436879793, 0, 0.5737, 0.0, 2.0, 0, 0.1601, 0.0, 0, 0
dd172, 0.308330391473, 0, 0.9378, 1.0, 2.0, 0, 0.2499, 1.0, 1, 1
dd175, 0.703912448848, 0, 0.5737, 0.0, 0.366743337148, 0, 0.1601, 0.0, 0, 0
dd174, 0.579414777032, 0, 0.5737, 0.0, 2.0, 0, 0.1601, 0.0, 0, 0
dd177, 0.579414777032, 0, 0.5737, 0.0, 0.108192523479, 0, 0.1601, 0.0, 0, 0
dd176, 0.579414777032, 0, 0.5737, 0.0, 0.159994186941, 0, 0.1601, 0.0, 0, 0
dd179, 0.238666195492, 0, 0.5737, 0.0, 0.307641787508, 0, 0.1601, 0.0, 0, 0
dd178, 0.579414777032, 0, 0.5737, 0.0, 0.221988727657, 0, 0.1601, 0.0, 0, 0
dd074, 2.0, 2.0, 0.0954, 0.0, 2.0, 0, 0.3057, 1.0, 0, 0
dd075, 0.610729695188, 0.610729695188, 0.0954, 0.0, 0.888778482278, 0.888778482278, 0.3277, 1.0, 0, 0
dd163, 2.0, 0, 0.1103, 0.0, 2.0, 0, 0.1702, 0.0, 0, 0
dd162, 2.0, 0, 0.1103, 0.0, 2.0, 0.452308098706, 0.2499, 0.0, 0, 0
dd049, 2.0, 0, 0.2097, 0.0, 0.325761799072, 0, 0.2499, 1.0, 0, 1
dd148, 0.796506812705, 0, 0.7138, 1.0, 2.0, 0, 0.6812, 1.0, 0, 0
dd220, 0.558474475903, 0, 0.7373, 1.0, 0.662739780126, 0, 0.6032, 1.0, 1, 1
dd223, 0.837221052666, 0, 0.2135, 0.0, 2.0, 0, 0.2303, 0.0, 0, 0
dd222, 0.837221052666, 0, 0.2135, 0.0, 2.0, 0, 0.2303, 0.0, 0, 0
dd144, 0.875038848499, 0, 0.3367, 0.0, 0.569198992677, 0, 0.2578, 1.0, 0, 1
dd145, 0.256149750885, 0, 0.375, 1.0, 2.0, 0, 0.4388, 0.0, 0, 0
dd146, 0.556573225018, 0, 0.375, 1.0, 0.724695410297, 0, 0.4388, 0.0, 0, 0
dd147, 2.0, 0, 0.3367, 0.0, 0.839287805026, 0, 0.2578, 1.0, 0, 1
dd029, 2.0, 0.537199950034, 0.8931, 1.0, 0.51800174043, 0, 0.3662, 1.0, 0, 1
dd023, 0.0549201486467, 0, 0.5406, 0.0, 0.711182257416, 0, 0.1762, 0.0, 1, 0
dd022, 0.518267806038, 0, 0.7293, 1.0, 2.0, 0, 0.6812, 1.0, 0, 0
dd021, 0.0899065398734, 0.0899065398734, 0.1289, 0.0, 0.2364077179, 0.2364077179, 0.0899, 0.0, 0, 0
dd020, 2.0, 2.0, 0.1057, 0.0, 0.803694477927, 0, 0.2499, 1.0, 0, 1
dd027, 0.132205428974, 0, 0.4104, 0.0, 0.800032117002, 0, 0.6197, 0.0, 0, 0
dd026, 0.772216703537, 0, 0.4104, 0.0, 0.800032117002, 0, 0.6197, 0.0, 0, 1
dd024, 2.0, 2.0, 0.4784, 0.0, 0.262317247428, 0, 0.1762, 0.0, 1, 1
dd034, 0.62779655386, 0, 0.4323, 0.0, 0.979677736137, 0.979677736137, 0.2732, 0.0, 1, 1
dd035, 0.62779655386, 0, 0.4323, 0.0, 0.979677736137, 0, 0.2732, 0.0, 1, 1
dd036, 0.734669689862, 0.62779655386, 0.4323, 0.0, 0.979677736137, 0, 0.2732, 0.0, 1, 1
dd037, 0.867321220566, 0, 0.2097, 0.0, 0.956010935248, 0, 0.1039, 1.0, 1, 1
dd030, 2.0, 0, 0.8931, 1.0, 0.362683281532, 0.362683281532, 0.3662, 1.0, 0, 1
dd032, 0.795169844718, 0, 0.3515, 1.0, 0.640068948272, 0, 0.4172, 0.0, 1, 1
dd033, 0.62779655386, 0, 0.4323, 0.0, 0.982044766411, 0.979677736137, 0.2732, 0.0, 1, 1
dd038, 0.802315416564, 0, 0.5373, 0.0, 0.972179439198, 0.972179439198, 0.9859, 0.0, 1, 1
dd039, 2.0, 0, 0.5373, 0.0, 0.664587863676, 0, 0.9859, 0.0, 1, 1
dd221, 2.0, 0, 0.1103, 0.0, 2.0, 0, 0.1702, 0.0, 0, 0
dd134, 0.0291877629946, 0, 0.1804, 0.0, 0.814398293203, 0, 0.3194, 0.0, 0, 1
dd136, 2.0, 0, 0.2064, 0.0, 0.551894639232, 0, 0.1337, 1.0, 0, 1
dd041, 0.697333417861, 0, 0.5592, 0.0, 0.534000682764, 0, 0.1417, 0.0, 1, 1
dd040, 0.451655417294, 0, 0.1631, 0.0, 2.0, 0, 0.0922, 1.0, 0, 1
dd043, 0.894159209381, 0, 0.214, 1.0, 0.24440114029, 0, 0.3437, 1.0, 1, 1
dd047, 0.909082456837, 0, 0.5949, 1.0, 0.751716564285, 0, 0.2499, 1.0, 1, 1
dd046, 0.26415521314, 0, 0.6346, 1.0, 2.0, 0, 0.299, 1.0, 0, 1
dd207, 0.431265624373, 0, 0.1475, 0.3919, 0.516788049441, 0.0980449531546, 0.2499, 1.0, 0, 0
dd206, 2.0, 0, 0.5056, 1.0, 2.0, 0, 0.1054, 0.0, 0, 0
dd204, 0.724744458569, 0.724744458569, 0.2499, 1.0, 2.0, 0, 0.1834, 0.0, 0, 0
dd200, 0.835764844614, 0, 0.39, 0.0, 0.357002105813, 0, 0.1321, 0.3919, 0, 0
dd128, 0.597300031229, 0, 0.0994, 1.0, 0.676944904154, 0, 0.2029, 0.0, 0, 1
dd126, 0.423556077056, 0, 0.0994, 1.0, 0.443182465193, 0, 0.2029, 0.0, 0, 1
dd124, 0.755007241071, 0, 0.3388, 0.0, 2.0, 0, 0.1784, 0.0, 0, 0
dd125, 0.423499070753, 0, 0.0994, 1.0, 0.443182465193, 0, 0.2029, 0.0, 0, 1
dd123, 2.0, 0, 0.1027, 0.0, 0.962291551008, 0, 0.6866, 1.0, 1, 0
dd120, 0.537199950034, 0, 0.8931, 1.0, 0.827743412522, 0, 0.5854, 0.0, 0, 0
dd121, 2.0, 0, 0.8931, 1.0, 0.563506215547, 0, 0.3662, 1.0, 0, 0
dd052, 0.335208833184, 0, 0.5419, 0.0, 0.496120198381, 0.496120198381, 0.7304, 0.0, 0, 1
dd219, 2.0, 0, 0.7373, 1.0, 0.662739780126, 0, 0.6032, 1.0, 1, 1
dd050, 2.0, 0, 0.6912, 1.0, 2.0, 0, 0.2286, 1.0, 1, 1
dd051, 0.380070103246, 0, 0.5419, 0.0, 0.496120198381, 0, 0.7304, 0.0, 0, 0
dd056, 0.460180404896, 0, 0.3326, 0.0, 0.918393333166, 0, 0.3367, 0.0, 0, 1
dd054, 0.460180404896, 0, 0.3326, 0.0, 0.945509683731, 0, 0.3367, 0.0, 0, 1
dd058, 0.786609025066, 0, 0.3326, 0.0, 0.729513914022, 0, 0.2975, 1.0, 0, 1
